,race,count_s,count_hotkey50,count_hotkey40,count_hotkey52,count_hotkey42,count_hotkey10,count_hotkey12,count_hotkey20,count_hotkey22,count_hotkey30,count_hotkey60,count_hotkey62,count_hotkey32,count_Base,count_hotkey70,count_hotkey72,count_hotkey00,count_hotkey90,count_hotkey80,count_SingleMineral,count_hotkey02,count_hotkey82,count_hotkey92,count_hotkey91,count_hotkey01,count_hotkey41,count_hotkey21,count_hotkey71,count_hotkey81,count_hotkey61,count_hotkey11,count_hotkey51,count_hotkey31,first_time_s,first_time_hotkey50,first_time_hotkey40,first_time_hotkey52,first_time_hotkey42,first_time_hotkey10,first_time_hotkey12,first_time_hotkey20,first_time_hotkey22,first_time_hotkey30,first_time_hotkey60,first_time_hotkey62,first_time_hotkey32,first_time_Base,first_time_hotkey70,first_time_hotkey72,first_time_hotkey00,first_time_hotkey90,first_time_hotkey80,first_time_SingleMineral,first_time_hotkey02,first_time_hotkey82,first_time_hotkey92,first_time_hotkey91,first_time_hotkey01,first_time_hotkey41,first_time_hotkey21,first_time_hotkey71,first_time_hotkey81,first_time_hotkey61,first_time_hotkey11,first_time_hotkey51,first_time_hotkey31,line_position,avg_micro_apm,max_ap5s
346,2,43,0,2,0,1,9,16,207,7,13,154,2,0,89,2,0,95,1,4,147,9,0,10,5,0,0,5,0,1,1,0,1,892,150,7000,15,6999,745,30,310,30,465,470,470,5,7000,5,45,7000,45,5,150,5,5,7000,130,5,7000,6999,5,6999,165,45,6999,225,0,2183,2228,25
347,2,25,1,1,0,0,4,11,72,0,0,0,2,0,112,3,0,90,1,2,137,6,0,16,3,0,0,4,0,0,2,0,0,670,150,20,15,6999,7000,30,475,30,7000,7000,7000,10,7000,10,45,7000,55,10,150,10,15,7000,135,15,7000,6999,15,6999,7000,15,6999,7000,0,2184,1985,25
348,2,41,2,3,0,2,10,1,243,4,20,233,7,1,111,2,0,78,1,2,207,6,0,12,3,0,0,5,0,0,2,0,2,1102,155,35,10,6999,250,15,525,30,510,565,510,10,910,10,45,7000,45,10,160,10,10,7000,145,10,7000,6999,10,6999,7000,10,6999,250,0,2185,2340,26
349,2,7,0,1,0,0,14,1,52,3,0,62,2,0,33,0,0,0,1,2,393,0,0,0,0,0,0,0,0,0,0,0,0,698,125,7000,110,6999,7000,220,365,240,0,7000,0,45,7000,45,7000,7000,7000,0,125,0,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2200,1856,16
350,2,16,1,1,0,0,33,3,88,4,0,78,7,3,64,1,0,0,1,5,467,0,0,0,0,0,0,0,0,0,0,0,0,867,130,65,110,6999,7000,220,420,235,0,7000,0,45,1055,45,270,7000,7000,0,130,0,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2202,1593,17
351,2,12,0,2,0,1,20,1,31,6,2,77,1,0,14,1,0,0,2,2,361,0,0,0,0,0,0,0,0,0,0,0,0,616,130,7000,115,6999,125,370,400,380,0,760,0,45,7000,100,305,7000,7000,0,130,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2204,1582,16
352,1,0,35,1,0,0,11,0,238,7,0,17,1,0,353,1,0,2,1,0,203,3,0,72,1,0,9,1,0,0,1,0,0,222,7000,10,5,6999,7000,5,7000,60,5,7000,250,5,7000,5,5,7000,60,110,7000,110,190,7000,190,280,7000,289,5,6999,7000,5,6999,7000,0,1890,3295,40
353,1,0,4,3,0,35,20,0,417,8,0,64,9,0,473,1,0,7,3,0,167,3,0,86,1,0,37,2,0,1,1,0,0,494,7000,15,5,6999,380,5,7000,55,5,7000,165,5,7000,5,5,7000,160,95,7000,95,310,7000,315,330,7000,369,5,6999,520,5,6999,7000,0,1892,2344,30
354,1,3,19,4,0,58,91,0,733,18,0,144,3,0,448,1,0,3,5,0,281,2,0,63,2,0,39,2,0,17,1,0,5,1128,235,10,5,6999,325,5,7000,55,5,7000,370,5,7000,5,5,7000,700,165,7000,165,275,7000,275,610,7000,609,5,6999,145,5,6999,350,0,2133,1973,41
355,1,2,18,2,0,16,10,0,288,6,0,25,1,0,358,1,0,1,2,0,124,1,0,26,2,0,12,2,0,4,1,0,1,333,185,10,0,6999,455,0,7000,55,0,7000,75,0,7000,10,0,7000,105,95,7000,100,295,7000,315,0,7000,404,0,6999,425,0,6999,425,0,2134,2190,37
356,1,0,43,2,0,6,13,0,261,6,0,12,1,0,363,1,0,3,2,0,117,1,0,21,1,0,7,2,0,3,1,0,0,326,7000,10,5,6999,395,5,7000,50,5,7000,225,5,7000,5,5,7000,175,90,7000,95,300,7000,305,370,7000,374,5,6999,315,5,6999,7000,0,2135,2628,39
357,0,8,1,2,0,86,2,0,5,6,0,176,79,0,404,0,0,0,0,0,0,0,0,0,0,0,0,7,0,552,4,0,683,644,0,595,360,6999,390,180,7000,455,165,7000,165,10,7000,40,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,6999,100,6999,105,0,6999,0,0,1832,1613,27
358,0,14,2,4,0,74,1,0,4,16,0,198,56,0,212,0,0,0,1,0,0,0,0,0,1,0,18,8,0,315,4,0,526,422,0,375,375,6999,380,155,7000,195,140,7000,145,15,7000,45,7000,7000,7000,705,7000,7000,7000,7000,7000,520,7000,524,80,6999,85,0,6999,0,0,1834,1416,21
359,0,11,0,1,0,32,0,0,0,2,0,135,42,0,242,0,0,0,0,0,0,0,0,0,1,0,13,6,0,283,3,0,480,438,0,7000,525,6999,555,7000,7000,7000,225,7000,225,15,7000,140,7000,7000,7000,7000,7000,7000,7000,7000,7000,870,7000,894,165,6999,180,0,6999,0,0,1840,1713,26
360,1,0,0,1,0,0,6,0,425,32,3,173,15,0,252,2,3,445,1,1,195,1,0,0,1,0,0,1,0,0,1,0,0,688,7000,7000,0,6999,7000,0,7000,15,0,220,185,0,7000,10,0,255,15,0,285,245,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,1869,2367,30
361,1,0,1,1,0,0,3,2,458,14,2,119,12,0,263,2,4,463,1,1,150,1,0,1,1,0,0,1,0,0,1,0,0,666,7000,465,0,6999,7000,0,450,20,0,870,75,0,7000,20,0,200,35,0,495,255,0,7000,640,0,7000,6999,0,6999,7000,0,6999,7000,0,1871,2443,37
362,1,1,3,1,0,0,10,3,555,15,1,97,22,3,427,2,7,431,1,2,203,1,0,1,3,0,4,3,0,0,1,0,0,715,400,15,0,6999,7000,0,620,15,0,1100,65,0,255,15,0,145,15,0,385,225,0,7000,875,0,7000,804,0,6999,7000,0,6999,7000,0,2118,2300,35
363,1,0,1,1,0,0,8,2,580,24,5,126,19,2,330,2,5,471,1,2,176,1,0,0,2,0,7,2,0,0,1,0,0,647,7000,375,0,6999,7000,0,1030,15,0,400,150,0,125,15,0,270,100,0,275,220,0,7000,7000,0,7000,589,0,6999,7000,0,6999,7000,0,2126,2344,35
364,1,0,0,1,0,0,11,4,441,31,2,171,12,0,313,2,3,373,1,0,125,1,0,0,1,0,0,1,0,0,1,0,0,549,7000,7000,0,6999,7000,0,810,20,0,280,190,0,7000,20,0,130,105,0,7000,240,0,7000,7000,0,7000,6999,0,6999,7000,0,6999,7000,0,2129,2325,32
365,1,1,3,1,0,0,5,8,558,16,1,206,12,3,338,3,5,541,1,3,246,1,0,0,3,0,11,3,0,0,1,0,0,745,815,50,0,6999,7000,0,1010,15,0,415,30,0,980,20,0,300,30,0,250,210,0,7000,7000,0,7000,664,0,6999,7000,0,6999,7000,0,2130,2327,37
366,2,89,1,3,3,40,5,10,133,2,5,74,1,0,12,1,3,318,2,0,85,1,0,4,0,0,0,0,0,0,0,0,0,878,0,210,305,434,425,230,245,235,0,760,0,45,7000,45,0,130,0,110,7000,115,370,7000,375,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,1971,2209,30
367,2,125,5,4,3,55,3,25,400,23,38,330,2,2,67,1,5,376,2,0,73,1,0,3,0,0,0,0,0,0,0,0,0,1957,125,5,290,434,290,225,225,225,0,825,0,50,1535,60,0,125,0,100,7000,105,375,7000,380,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,1973,2186,31
368,2,72,3,2,2,30,4,12,202,3,9,119,2,0,5,2,4,319,2,1,112,1,0,3,0,0,0,0,0,0,0,0,0,945,130,70,305,434,405,230,245,240,0,690,0,50,7000,80,0,130,0,105,620,105,355,7000,360,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,1975,2235,32
369,2,114,3,5,0,22,2,21,550,19,39,481,1,0,22,1,7,371,3,4,77,1,0,3,0,0,0,0,0,0,0,0,0,1914,130,145,280,6999,300,255,395,260,0,640,0,55,7000,55,0,130,0,105,330,110,355,7000,360,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2194,2023,27
370,2,64,5,2,0,13,10,9,69,4,0,69,1,0,7,1,2,321,3,2,95,1,0,10,0,0,0,0,0,0,0,0,0,768,125,20,285,6999,300,455,465,495,0,7000,0,85,7000,175,0,130,0,95,330,100,330,7000,330,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2195,2006,19
371,2,102,1,3,1,21,6,20,318,12,26,263,1,0,6,2,5,294,2,3,59,1,0,5,0,0,0,0,0,0,0,0,0,1336,125,300,345,479,470,225,225,225,0,665,0,60,7000,60,0,125,0,95,285,105,350,7000,355,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2196,2203,22
372,2,13,0,0,0,0,1,6,577,2,3,65,3,3,126,2,0,18,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1187,130,7000,7000,6999,7000,0,130,5,55,285,60,0,425,5,45,7000,45,55,415,415,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,511,2157,25
373,2,7,0,0,0,0,1,3,708,1,2,12,7,8,201,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,155,7000,7000,6999,7000,0,155,0,285,530,290,0,285,0,50,7000,120,575,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,750,2234,30
374,2,21,0,0,0,0,1,5,778,2,6,39,3,6,165,2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,125,7000,7000,6999,7000,0,130,5,100,285,105,0,385,5,55,7000,55,100,7000,7000,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,752,2038,29
375,2,7,0,0,0,0,21,0,76,3,0,56,2,0,36,3,0,122,2,0,91,1,0,187,2,0,33,0,0,0,0,0,0,556,0,7000,7000,6999,7000,5,7000,10,5,7000,5,5,7000,30,5,7000,130,5,7000,5,5,7000,25,145,7000,149,7000,6999,7000,7000,6999,7000,0,514,2478,24
376,2,15,2,0,0,0,20,0,54,37,0,200,3,0,46,4,0,217,1,0,326,2,0,259,1,0,67,0,0,0,0,0,0,1139,125,775,7000,6999,7000,0,7000,10,0,7000,5,0,7000,35,0,7000,125,0,7000,5,0,7000,105,345,7000,349,7000,6999,7000,7000,6999,7000,0,521,2826,48
377,2,8,0,0,0,0,16,14,151,26,13,289,6,0,48,4,0,158,1,0,363,3,0,254,1,0,52,0,0,0,0,0,0,1197,120,7000,7000,6999,7000,5,425,10,0,785,5,0,7000,25,0,7000,125,0,7000,5,5,7000,110,330,7000,339,7000,6999,7000,7000,6999,7000,0,522,2909,29
378,0,6,0,0,0,0,41,0,560,7,0,59,4,0,332,2,0,0,2,0,385,0,0,0,0,0,0,0,0,0,0,0,0,252,0,7000,7000,6999,7000,5,7000,5,0,7000,375,0,7000,100,0,7000,7000,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,775,2570,29
379,0,11,0,0,0,0,22,0,596,11,0,74,7,0,309,3,0,0,2,0,413,0,0,0,0,0,0,0,0,0,0,0,0,267,0,7000,7000,6999,7000,0,7000,5,0,7000,265,0,7000,50,0,7000,7000,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,776,2664,32
380,0,14,1,0,0,0,67,0,1161,15,0,156,9,0,1031,2,0,0,6,0,671,0,0,0,0,0,0,0,0,0,0,0,0,623,0,1245,7000,6999,7000,0,7000,5,0,7000,260,0,7000,110,0,7000,7000,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,777,2701,27
381,0,9,0,0,0,0,33,0,778,16,0,127,8,0,435,3,0,0,3,0,448,0,0,0,0,0,0,0,0,0,0,0,0,369,0,7000,7000,6999,7000,0,7000,10,0,7000,160,0,7000,65,0,7000,7000,0,7000,10,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,778,2404,32
382,0,18,0,0,0,0,64,0,797,13,0,79,8,0,454,1,0,0,4,0,460,0,0,0,0,0,0,0,0,0,0,0,0,291,0,7000,7000,6999,7000,5,7000,5,100,7000,115,275,7000,280,275,7000,7000,5,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,518,2143,23
383,0,17,1,0,0,0,39,0,874,15,0,200,8,0,740,2,0,0,5,0,524,0,0,0,0,0,0,0,0,0,0,0,0,416,0,865,7000,6999,7000,0,7000,5,0,7000,270,0,7000,5,0,7000,7000,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2197,2756,30
384,0,13,1,0,0,0,46,0,966,7,0,68,7,0,605,2,0,0,3,0,465,0,0,0,0,0,0,0,0,0,0,0,0,407,0,300,7000,6999,7000,0,7000,10,0,7000,445,0,7000,105,0,7000,7000,0,7000,5,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2199,2749,32
385,1,1,1,1,0,0,29,0,190,10,0,63,2,0,393,6,0,396,4,0,57,1,0,1,1,0,0,3,0,33,2,0,3,719,500,500,0,6999,7000,0,7000,215,0,7000,110,0,7000,5,0,7000,10,0,7000,220,0,7000,620,0,7000,6999,0,6999,360,0,6999,430,0,524,1988,20
386,1,0,3,1,0,0,25,0,187,6,0,53,1,0,380,7,0,405,6,0,33,2,0,0,1,0,0,3,0,29,2,0,0,632,7000,110,5,6999,7000,5,7000,255,5,7000,150,5,7000,15,5,7000,10,10,7000,200,5,7000,7000,10,7000,6999,10,6999,390,10,6999,7000,0,525,2171,21
387,1,0,0,1,0,0,46,0,213,11,0,72,3,0,380,6,0,388,6,0,56,1,0,1,1,0,0,2,0,21,2,0,4,711,7000,7000,0,6999,7000,0,7000,230,0,7000,150,0,7000,5,0,7000,20,0,7000,180,0,7000,575,5,7000,6999,0,6999,360,0,6999,455,0,527,1857,18
388,2,32,0,3,0,66,3,4,299,37,34,465,1,0,84,1,0,542,1,0,241,1,0,45,1,0,8,0,0,0,1,0,0,1216,150,7000,155,6999,370,0,305,5,0,515,5,55,7000,55,45,7000,150,140,7000,145,340,7000,350,745,7000,829,7000,6999,7000,875,6999,7000,0,536,3266,41
389,2,9,0,2,0,19,12,1,294,18,11,249,2,0,46,1,0,313,1,0,161,1,0,4,0,0,0,0,0,0,0,0,0,567,125,7000,125,6999,380,0,575,5,0,425,5,50,7000,50,35,7000,125,110,7000,115,545,7000,570,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,773,3023,28
390,2,43,1,3,0,58,14,12,259,40,15,326,1,0,24,1,0,460,1,0,233,1,0,49,1,0,0,0,0,0,0,0,0,1177,125,975,130,6999,315,0,240,5,0,660,5,60,7000,60,10,7000,125,110,7000,110,285,7000,290,805,7000,6999,7000,6999,7000,7000,6999,7000,0,774,2811,30
391,0,7,0,0,0,0,10,0,234,4,0,217,1,0,9,2,0,220,1,0,295,0,0,0,1,0,1,0,0,0,0,0,0,205,0,7000,7000,6999,7000,40,7000,45,0,7000,0,170,7000,200,100,7000,100,0,7000,0,7000,7000,7000,270,7000,284,7000,6999,7000,7000,6999,7000,0,726,3137,30
392,0,7,1,0,0,0,46,0,765,14,0,330,4,0,50,3,0,613,2,0,510,0,0,0,1,0,17,0,0,0,0,0,0,383,0,0,7000,6999,7000,35,7000,40,0,7000,0,275,7000,380,205,7000,205,0,7000,0,7000,7000,7000,665,7000,694,7000,6999,7000,7000,6999,7000,0,728,2421,31
393,0,10,0,0,0,0,22,0,352,7,0,151,1,0,2,4,0,301,2,0,273,0,0,0,1,0,1,0,0,0,0,0,0,221,0,7000,7000,6999,7000,35,7000,45,0,7000,5,215,7000,305,150,7000,155,0,7000,5,7000,7000,7000,310,7000,349,7000,6999,7000,7000,6999,7000,0,731,2443,32
394,0,10,1,0,0,0,30,2,624,9,0,494,3,0,53,4,0,565,4,0,678,2,0,31,1,0,16,0,0,0,0,0,0,429,0,0,7000,6999,7000,40,970,45,0,7000,0,175,7000,225,105,7000,105,0,7000,0,575,7000,630,295,7000,299,7000,6999,7000,7000,6999,7000,0,733,2507,33
395,2,64,1,5,0,94,43,19,1253,37,28,1087,5,1,145,1,0,564,1,0,296,1,0,52,1,0,14,0,0,0,0,0,0,2324,125,1625,125,6999,375,0,480,5,0,725,5,45,1790,45,40,7000,125,110,7000,115,355,7000,370,625,7000,639,7000,6999,7000,7000,6999,7000,0,675,3442,41
396,2,51,2,6,0,65,28,19,1099,38,16,843,1,0,36,1,0,416,1,0,235,1,0,36,3,0,6,0,0,0,0,0,0,1789,125,810,125,6999,380,0,225,5,0,815,5,45,7000,45,20,7000,125,110,7000,115,360,7000,385,800,7000,1034,7000,6999,7000,7000,6999,7000,0,677,3584,49
397,2,26,3,1,0,53,29,29,565,51,3,194,1,0,39,1,0,458,1,0,210,2,0,12,0,0,0,0,0,0,0,0,0,1081,150,805,155,6999,520,0,575,5,0,610,5,60,7000,60,40,7000,140,135,7000,140,710,7000,900,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2180,2535,24
398,2,29,0,2,0,55,33,0,302,27,0,379,1,0,47,1,0,488,1,0,334,2,0,24,0,0,0,0,0,0,0,0,0,1005,125,7000,135,6999,175,0,7000,5,0,7000,5,45,7000,45,115,7000,115,115,7000,120,510,7000,535,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2182,2748,30
399,2,24,1,2,0,40,27,16,377,20,0,203,1,0,39,1,0,474,1,0,346,2,0,22,0,0,0,0,0,0,0,0,0,930,125,405,130,6999,555,0,700,5,0,7000,5,45,7000,45,10,7000,115,110,7000,115,450,7000,460,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2186,2774,31
400,1,0,4,9,2,74,25,17,423,0,2,644,5,6,88,3,1,682,0,1,117,1,1,69,0,1,4,0,0,0,0,0,0,625,7000,485,165,844,375,55,630,55,7000,0,0,140,630,150,115,725,115,7000,190,190,250,250,255,7000,480,539,7000,6999,7000,7000,6999,7000,0,1870,2893,29
401,1,0,6,5,5,154,14,7,220,0,3,657,6,3,86,1,2,579,0,1,80,1,1,47,1,0,1,0,0,0,0,0,0,627,7000,55,170,544,365,105,610,105,7000,0,5,135,435,135,675,110,110,7000,180,215,895,250,250,890,7000,894,7000,6999,7000,7000,6999,7000,0,1872,2795,29
402,1,0,3,12,0,20,30,21,597,0,3,680,4,3,18,1,3,668,1,3,83,0,1,55,1,0,16,0,1,2,0,0,0,812,7000,235,155,6999,230,45,720,45,7000,0,0,265,1150,645,495,95,95,305,260,305,7000,325,380,515,7000,534,7000,1169,1260,7000,6999,7000,0,2149,2508,31
403,1,0,3,10,0,36,25,11,556,0,4,581,8,0,78,1,3,565,0,2,88,1,1,27,1,0,16,0,1,1,0,0,0,575,7000,360,105,6999,105,50,400,50,7000,0,0,275,7000,500,470,95,100,7000,270,270,550,550,570,530,7000,549,7000,649,1045,7000,6999,7000,0,2150,2493,30
404,1,0,0,1,0,1,18,3,141,1,0,360,1,0,19,0,2,292,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,274,7000,7000,195,6999,205,5,345,20,20,7000,20,150,7000,150,7000,110,110,7000,240,265,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2151,2694,25
405,1,1,3,9,0,26,22,7,455,0,3,542,3,0,6,0,3,451,0,1,51,0,1,21,1,0,8,0,0,0,0,0,0,613,275,370,220,6999,225,50,395,50,7000,0,0,270,7000,485,7000,95,95,7000,305,310,7000,585,595,505,7000,559,7000,6999,7000,7000,6999,7000,0,2152,2413,27
406,1,0,48,3,0,119,4,0,547,0,0,0,44,0,266,23,0,213,13,0,175,1,0,0,2,0,12,6,0,390,2,0,158,930,7000,0,240,6999,240,0,7000,0,7000,7000,7000,135,7000,140,45,7000,45,395,7000,395,790,7000,7000,720,7000,839,115,6999,120,180,6999,180,0,2098,1691,21
407,1,0,57,1,0,132,11,0,770,0,0,0,25,0,346,22,0,280,14,0,243,0,0,0,2,0,14,9,0,590,5,0,197,943,7000,0,360,6999,365,0,7000,0,7000,7000,7000,145,7000,145,50,7000,50,435,7000,435,7000,7000,7000,575,7000,799,95,6999,100,285,6999,290,0,2100,1773,22
408,1,0,42,1,0,65,3,0,579,0,0,0,26,0,276,11,0,181,5,0,21,0,0,0,1,0,0,1,0,263,4,0,134,485,7000,0,295,6999,350,0,7000,25,7000,7000,7000,140,7000,140,50,7000,50,630,7000,725,7000,7000,7000,905,7000,6999,115,6999,115,185,6999,190,0,2102,1999,23
409,1,0,47,1,0,138,3,0,472,0,0,0,29,0,272,17,0,215,11,0,142,0,0,0,2,0,6,4,0,323,2,0,174,493,7000,0,245,6999,255,0,7000,0,7000,7000,7000,140,7000,140,50,7000,50,465,7000,465,7000,7000,7000,590,7000,859,115,6999,115,180,6999,180,0,2104,2181,24
410,0,20,9,1,0,7,2,0,66,8,0,356,1,0,1,1,0,64,1,0,1,29,16,556,8,0,92,2,0,371,0,0,0,315,0,5,265,6999,315,120,7000,125,95,7000,150,605,7000,625,315,7000,325,390,7000,430,5,405,5,45,7000,49,0,6999,5,7000,6999,7000,0,569,2412,30
411,0,16,12,1,0,14,5,1,137,10,0,468,1,0,22,1,0,45,1,0,13,30,23,831,21,9,382,3,0,407,2,0,8,505,0,10,415,6999,470,120,1190,130,100,7000,125,625,7000,690,365,7000,460,550,7000,550,5,335,5,5,895,4,0,6999,5,525,6999,535,0,579,2480,25
412,0,45,2,1,0,1,2,0,73,4,0,387,1,0,18,1,0,39,0,0,0,39,21,620,18,8,228,3,0,343,1,0,10,475,0,870,285,6999,595,205,7000,210,140,7000,150,470,7000,505,435,7000,470,7000,7000,7000,5,305,5,5,785,4,0,6999,5,530,6999,565,0,581,2305,28
413,0,7,2,3,0,1,2,0,54,6,33,486,3,0,85,0,3,621,3,2,48,2,0,24,1,0,9,4,7,129,0,1,6,463,0,40,95,6999,965,245,7000,245,230,290,230,45,7000,45,7000,0,15,110,305,125,110,7000,325,305,7000,324,400,479,405,7000,864,900,0,1838,1941,33
414,0,6,1,1,0,0,1,0,22,5,5,265,1,0,141,0,2,467,1,3,21,2,0,10,0,0,0,1,0,19,0,0,0,269,0,515,35,6999,7000,470,7000,485,135,425,150,35,7000,35,7000,0,10,245,435,300,245,7000,410,7000,7000,6999,505,6999,505,7000,6999,7000,0,1847,2095,27
415,0,6,1,2,0,4,1,0,66,4,48,770,1,0,114,0,3,752,3,2,45,2,0,26,0,0,0,0,0,0,0,1,2,427,0,470,40,6999,520,470,7000,490,140,435,155,40,7000,40,7000,0,10,185,500,190,235,7000,490,7000,7000,6999,7000,6999,7000,7000,1034,1055,0,1849,2224,21
416,0,8,0,2,0,2,1,0,51,6,27,630,4,7,242,0,4,745,2,1,36,2,0,37,0,0,0,0,0,0,0,1,80,475,0,7000,35,6999,460,465,7000,470,115,120,115,35,910,35,7000,0,10,215,470,290,215,7000,450,7000,7000,6999,7000,6999,7000,7000,499,510,0,2088,2235,21
417,0,6,0,2,0,2,1,0,36,3,19,399,2,0,159,0,2,575,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,271,0,7000,190,6999,490,485,7000,485,140,420,155,35,7000,35,7000,0,10,210,505,235,7000,7000,7000,7000,7000,6999,7000,6999,7000,7000,6999,7000,0,2089,2399,20
418,0,73,0,0,0,0,27,0,704,9,0,172,2,0,128,0,0,0,6,0,1118,8,0,270,4,0,142,0,0,0,0,0,0,471,0,7000,7000,6999,7000,335,7000,340,5,7000,15,130,7000,130,7000,7000,7000,5,7000,65,5,7000,145,0,7000,9,7000,6999,7000,7000,6999,7000,0,2090,2608,26
419,0,60,1,0,0,0,29,0,700,13,0,645,2,0,159,0,0,0,7,0,1296,9,0,237,3,0,116,0,0,0,0,0,0,530,0,800,7000,6999,7000,215,7000,215,45,7000,125,240,7000,240,7000,7000,7000,5,7000,60,5,7000,105,0,7000,19,7000,6999,7000,7000,6999,7000,0,2092,2630,28
420,0,22,0,0,0,0,9,0,47,10,0,244,1,0,19,0,0,0,4,0,410,5,0,179,2,0,89,0,0,0,0,0,0,210,0,7000,7000,6999,7000,220,7000,260,95,7000,100,265,7000,270,7000,7000,7000,15,7000,80,15,7000,110,0,7000,19,7000,6999,7000,7000,6999,7000,0,2094,2317,25
421,0,62,2,0,0,0,74,0,1180,13,0,507,3,0,66,3,0,49,9,0,1678,7,0,302,5,0,176,0,0,0,0,0,0,821,0,320,7000,6999,7000,275,7000,275,20,7000,100,180,7000,185,670,7000,730,5,7000,70,5,7000,60,0,7000,19,7000,6999,7000,7000,6999,7000,0,2095,2714,30
422,0,89,0,0,0,0,44,0,1507,15,1,614,4,0,53,5,0,15,7,0,2278,10,0,624,6,0,239,0,0,0,0,0,0,784,0,7000,7000,6999,7000,395,7000,645,35,535,40,140,7000,145,615,7000,625,5,7000,95,5,7000,185,0,7000,19,7000,6999,7000,7000,6999,7000,0,2160,2757,34
423,2,78,27,3,0,42,19,0,142,11,2,146,1,0,273,1,0,152,2,0,43,1,0,0,1,0,2,1,0,0,0,0,0,709,0,5,5,6999,190,0,7000,15,0,500,5,5,7000,5,115,7000,130,155,7000,175,5,7000,7000,510,7000,554,510,6999,7000,7000,6999,7000,0,595,2058,27
424,2,42,0,3,0,38,12,0,29,9,0,45,1,0,308,1,0,187,1,0,27,1,0,0,1,0,0,1,0,0,1,0,1,645,125,7000,5,6999,135,0,7000,55,0,7000,5,5,7000,5,115,7000,120,155,7000,165,5,7000,7000,125,7000,6999,160,6999,7000,125,6999,530,0,596,2262,24
425,2,88,46,4,0,28,13,0,106,29,1,112,1,0,454,1,0,294,1,0,46,1,0,0,2,0,4,1,0,1,1,0,0,984,150,10,5,6999,155,0,7000,205,0,835,5,5,7000,5,135,7000,140,335,7000,345,5,7000,7000,140,7000,759,335,6999,880,140,6999,7000,0,598,2437,24
426,1,0,1,4,0,6,2,0,253,6,0,204,2,0,22,1,0,0,1,0,0,1,0,0,57,0,234,55,0,45,7,0,389,906,7000,130,10,6999,1115,10,7000,10,0,7000,20,10,7000,770,10,7000,7000,10,7000,7000,10,7000,7000,10,7000,39,10,6999,20,10,6999,20,0,1967,1789,35
427,1,0,2,6,0,0,5,0,294,5,0,201,3,0,14,2,0,0,2,0,0,2,0,0,18,0,231,19,0,99,3,0,292,560,7000,10,10,6999,7000,10,7000,15,0,7000,0,10,7000,440,10,7000,7000,10,7000,7000,10,7000,7000,10,7000,24,10,6999,10,10,6999,20,0,1969,2129,35
428,1,2,1,1,0,0,2,0,354,8,0,204,3,0,38,1,0,0,1,0,0,1,0,0,33,0,208,28,0,86,9,0,472,948,300,205,5,6999,7000,5,7000,15,0,7000,0,5,7000,500,5,7000,7000,5,7000,7000,5,7000,7000,5,7000,9,5,6999,10,5,6999,15,0,2113,2095,47
429,1,1,0,3,0,2,2,0,356,5,0,193,2,0,24,1,0,0,1,0,0,1,0,0,23,0,405,23,0,114,4,0,457,594,525,7000,5,6999,215,5,7000,5,0,7000,0,5,7000,545,5,7000,7000,5,7000,7000,5,7000,7000,5,7000,9,5,6999,10,5,6999,15,0,2115,2893,53
